text,span,label,ordinal
"Tempatnya si oke banget buat rehat di perjalanan. Makananya enak terus standar laahh harganya ga mahal ga murah jugak.
Pesen 2 nasi liwtnya tp yg satu ada yang beda rasanya. Mogaa di perhatikan lagi kedepannyaaa.",harganya,netral,0
"Tempatnya si oke banget buat rehat di perjalanan. Makananya enak terus standar laahh harganya ga mahal ga murah jugak.
Pesen 2 nasi liwtnya tp yg satu ada yang beda rasanya. Mogaa di perhatikan lagi kedepannyaaa.",rasanya,negatif,0
Mantep.... enak masakannya...harganya pasaran lah...,harganya,netral,0
Nyaman tempat ny... menu nasi liwet ny enak,tempat,positif,0
"Tempatnya menyenangkan, ramah anak. Makanannya enak.",tempatnya,positif,0
"Pelayanan, harga pass banget. Apalagi tempatnya ok pisan lah....",pelayanan,positif,0
"Pelayanan, harga pass banget. Apalagi tempatnya ok pisan lah....",harga,positif,0
"Pelayanan, harga pass banget. Apalagi tempatnya ok pisan lah....",tempatnya,positif,0
"Tempatnya enak luas, makanannya cukup enak",tempatnya,positif,0
"Pelayanan ramah dan sigap (musadar alfarisyi), harga terjangkau, toilet bersih, makanannya enak & lengkap (ada sunda-an dan steak).",pelayanan,positif,0
"Pelayanan ramah dan sigap (musadar alfarisyi), harga terjangkau, toilet bersih, makanannya enak & lengkap (ada sunda-an dan steak).",harga,positif,0
"tempatnya penuh n jorok,petugas tdk langsung  bersihin",tempatnya,positif,0
Pemandangan dan fasilitasnya bagus dan tempatnya bersih. Kalau makanannya kurang enak ya untuk ikan2an.. terutama gurame dan cumi nya.. sambelnya juga gak pedas. Kalau pesan mending daging dan ayam,tempatnya,positif,0
Pelayanananya super ramah.. tempatnya bersih dan nyaman banget. Untuk harga lumayan sih tapi enak kok jadi cukup lah. Next makan disini lagi bareng keluarga 😍 …,pelayanannya,positif,0
Pelayanananya super ramah.. tempatnya bersih dan nyaman banget. Untuk harga lumayan sih tapi enak kok jadi cukup lah. Next makan disini lagi bareng keluarga 😍 …,tempatnya,positif,0
Pelayanananya super ramah.. tempatnya bersih dan nyaman banget. Untuk harga lumayan sih tapi enak kok jadi cukup lah. Next makan disini lagi bareng keluarga 😍 …,harga,netral,0
Tempatnya luas asyyeeekkk klw buat ngumpul,tempatnya,positif,0
"Tempat makan yg sangat bagus dan rasanya enak, serta harga nya kompetitif",tempat,positif,0
"Tempat makan yg sangat bagus dan rasanya enak, serta harga nya kompetitif",rasanya,positif,0
"Tempat makan yg sangat bagus dan rasanya enak, serta harga nya kompetitif",harga,positif,0
"Untuk makanannya standar khas sunda, harganya agak pricey. Order disini harus extra sabar 🤣
Fasilitas mushola cukup nyaman. Cocok untuk keluarga yangmembawa anak kecil karena disediakan becak kecil dan perahu bebek. Tempat parkumir juga luas. …",harganya,negatif,0
"Untuk makanannya standar khas sunda, harganya agak pricey. Order disini harus extra sabar 🤣
Fasilitas mushola cukup nyaman. Cocok untuk keluarga yangmembawa anak kecil karena disediakan becak kecil dan perahu bebek. Tempat parkumir juga luas. …",tempat,netral,0
"Makananya enak,cukup terjangkau,tempatnya asik",tempatnya,positif,0
Lihat bangunannya megah lihat menunya komplit eh sesuai dugaan pelayanannya kurang profesional dari mulai datang pesen makanan datang nya satu satu dg jeda lumayan sampai pesanan terakhir anaknya ga datang datang...padahal cuma mi apa susah(*tepokjidat),pelayanannya,negatif,0
Tempat yang cocok untuk makan dan refreshing keluarga,tempat,positif,0
Tempatnya nyaman bersih dan pelayanannya bagus...makanannya enak2...recomended banget..😍😍👌👍 …,tempatnya,positif,0
Tempatnya nyaman bersih dan pelayanannya bagus...makanannya enak2...recomended banget..😍😍👌👍 …,pelayanannya,positif,0
Lokasinya bisa dilihat dari jalan raya...harga sesuai pemesanan  😂...fasilitas lengkap.. untuk anak anak tempat bermain tersedia... Enak untuk selfie dan wefie... Kalau weekend penuh... Parkiran luas... …,harga,netral,0
Lokasinya bisa dilihat dari jalan raya...harga sesuai pemesanan  😂...fasilitas lengkap.. untuk anak anak tempat bermain tersedia... Enak untuk selfie dan wefie... Kalau weekend penuh... Parkiran luas... …,tempat,positif,0
"Tempat nyaman, makanan enak, harga comparable tapi kurang pengamanan untuk anak kecil karena saat saya berkunjung melihat anak kecil yang terjebur ketika main di saung dekat kolam. Selain penjagaan dari pihak orangtua seharusnya pihak darmaga sunda juga memberi fasilitas pengamanan agar hal tersebut tidak terulang kembali🙏🏻 …",tempat,positif,0
"Tempat nyaman, makanan enak, harga comparable tapi kurang pengamanan untuk anak kecil karena saat saya berkunjung melihat anak kecil yang terjebur ketika main di saung dekat kolam. Selain penjagaan dari pihak orangtua seharusnya pihak darmaga sunda juga memberi fasilitas pengamanan agar hal tersebut tidak terulang kembali🙏🏻 …",harga,positif,0
Manatab view nya... harganya saya g tau soalnya di traktir... wkwkwkkk,harganya,netral,0
"Tempatnya enak, masakannya juga enak..
Hanya saja, karena posisinya di pinggir jalan yang banyak debu, jadi banyak debu yang masuk ke dalam dan mengotori meja.. bisa jadi debu itu juga hinggap di …",tempatnya,positif,0
"tempat makan yg sangat cocok buat keluarga maupun utk berkumpul dg teman dan sahabat, krn tempatnya yg nyaman, asyik, dan indah dg d suguhkan pemandangan hamparan sawah dan pegunungan. Selain itu jg d tambah dg fasilitas yg d sediakan spt tmpt utk …",tempat,positif,0
"tempat makan yg sangat cocok buat keluarga maupun utk berkumpul dg teman dan sahabat, krn tempatnya yg nyaman, asyik, dan indah dg d suguhkan pemandangan hamparan sawah dan pegunungan. Selain itu jg d tambah dg fasilitas yg d sediakan spt tmpt utk …",tempatnya,positif,0
"tempat makan yg sangat cocok buat keluarga maupun utk berkumpul dg teman dan sahabat, krn tempatnya yg nyaman, asyik, dan indah dg d suguhkan pemandangan hamparan sawah dan pegunungan. Selain itu jg d tambah dg fasilitas yg d sediakan spt tmpt utk …",tmpt,positif,0
"Tempatnya enak, makanannya lumayan lah.. 😁 …",tempatnya,positif,0
"Masakan enak...paket liwet  nya memuaskan. Suasana  malam lebih nyaman...santai. cocok buat kumpul keluarga. Harga  menengah. Satu lagi....anak.anak bisa leluasa  bermain,dijamin tidak jenuh.",harga,netral,0
"Tempatnya strategis ada dipinggir jalan propinsi jalur Bandung Garut,tepatnya di Nagrek,sebelah pom bensin Nagrek,,ada tempat rekreasi buat anak juga,tempat parkirnya sangat luas,,lenak buat kumpul kumpul Ama temen dan keluarga juga,,makanannya pun sangat bervariasi..",tempatnya,positif,0
"Tempatnya strategis ada dipinggir jalan propinsi jalur Bandung Garut,tepatnya di Nagrek,sebelah pom bensin Nagrek,,ada tempat rekreasi buat anak juga,tempat parkirnya sangat luas,,lenak buat kumpul kumpul Ama temen dan keluarga juga,,makanannya pun sangat bervariasi..",tempat,positif,1
Tempat  makan bersama dan bermain yang nyaman bersama keluarga,tempat,positif,0
"saya kira ini tempat hanya ramai didatangi karena ada di jalur wisata, tapi ternyata memang tempatnya bagus dan makanannya enak. tapi harganya lumayan juga untuk di daerah situ.",tempat,positif,0
"saya kira ini tempat hanya ramai didatangi karena ada di jalur wisata, tapi ternyata memang tempatnya bagus dan makanannya enak. tapi harganya lumayan juga untuk di daerah situ.",tempatnya,positif,0
"saya kira ini tempat hanya ramai didatangi karena ada di jalur wisata, tapi ternyata memang tempatnya bagus dan makanannya enak. tapi harganya lumayan juga untuk di daerah situ.",harganya,netral,0
Tempatnya enak buat makan bersama..apalagi munggahan maunpuasa gni..tempatnya yg ada d pinggir jalan memudahlan kita dari perjalanan antara garut tasil menuju bandung begitu pula sebaliknya..harganya lumayanlah..pelayanannya ramah dan cepat,tempatnya,positif,1
Tempatnya enak buat makan bersama..apalagi munggahan maunpuasa gni..tempatnya yg ada d pinggir jalan memudahlan kita dari perjalanan antara garut tasil menuju bandung begitu pula sebaliknya..harganya lumayanlah..pelayanannya ramah dan cepat,harganya,netral,0
Tempatnya enak buat makan bersama..apalagi munggahan maunpuasa gni..tempatnya yg ada d pinggir jalan memudahlan kita dari perjalanan antara garut tasil menuju bandung begitu pula sebaliknya..harganya lumayanlah..pelayanannya ramah dan cepat,pelayanannya,positif,0
Suasananya tempatnya nyaman untuk keluarga,tempatnya,positif,0
Asyik tempat nya...,tempat,positif,0
"Tempat nya nyaman, makanan enak, harga lumayan. Pelayanan baik.",tempat,positif,0
"Tempat nya nyaman, makanan enak, harga lumayan. Pelayanan baik.",harga,netral,0
"Tempat nya nyaman, makanan enak, harga lumayan. Pelayanan baik.",pelayanan,positif,0
"Tempat nyaman buat makan keluarga,anak"" seneng bisa liat ikan warna warni dan masakanya enak pelayanya ramah ramah👍👍👍👍 …",tempat,positif,0
"Tempat nyaman buat makan keluarga,anak"" seneng bisa liat ikan warna warni dan masakanya enak pelayanya ramah ramah👍👍👍👍 …",pelayanya,positif,0
"Bagus sekali rasanya enak, harganya pas, menu beragam",rasanya,positif,0
"Bagus sekali rasanya enak, harganya pas, menu beragam",harganya,netral,0
Restoran yg menyediakan makanan cukup lengkap menunya urang sunda tempatnya berupa saung2 yg nyaman buat kita mkn sekelurga😎 …,tempatnya,positif,0
Makanan lumayan enak harga juga tidak mahal.  Tempat enak tapi bising suka pada dangdutan saran saya kalo mau cari tempat ngadem jangan kesini,harga,positif,0
Makanan lumayan enak harga juga tidak mahal.  Tempat enak tapi bising suka pada dangdutan saran saya kalo mau cari tempat ngadem jangan kesini,tempat,negatif,1
Suasana tempat nyaman seperti pedesaan 👍🏻 …,tempat,positif,0
"Tempatnya enak, lega. Makanannya jg enak.",tempatnya,positif,0
"Dermaga Sunda tempat yg cocok untuk makan /minum & berkumpul bersama keluarga, tempatnya nyaman, pelayanannya ramah...",tempat,positif,0
"Dermaga Sunda tempat yg cocok untuk makan /minum & berkumpul bersama keluarga, tempatnya nyaman, pelayanannya ramah...",tempatnya,positif,0
"Dermaga Sunda tempat yg cocok untuk makan /minum & berkumpul bersama keluarga, tempatnya nyaman, pelayanannya ramah...",pelayanannya,positif,0
"Tempat Tenang, harga Mahal

Dermaga Sunda Resto menawarkan pengalaman unik dengan danau kecil yang menawan …",tempat,positif,0
"Tempat Tenang, harga Mahal

Dermaga Sunda Resto menawarkan pengalaman unik dengan danau kecil yang menawan …",harga,negatif,0
Tempat yang lucu! Tempat duduk kelompok terbagi dikelilingi oleh ikan hidup yang berenang di sekitarnya. Anda bisa menyewa kereta sepeda kecil untuk si kecil berkeliling restoran. Makanannya lumayan. Pelayanannya oke.,tempat,positif,1
Tempat yang lucu! Tempat duduk kelompok terbagi dikelilingi oleh ikan hidup yang berenang di sekitarnya. Anda bisa menyewa kereta sepeda kecil untuk si kecil berkeliling restoran. Makanannya lumayan. Pelayanannya oke.,pelayanannya,positif,0
"Makanan, pelayanan dan tempatnya bagus tapi lalatnya jadi masalah. Lilin tersebut bukanlah sebuah solusi, mungkin manajemen dapat memikirkan solusi lain untuk hal ini.",pelayanan,positif,0
"Makanan, pelayanan dan tempatnya bagus tapi lalatnya jadi masalah. Lilin tersebut bukanlah sebuah solusi, mungkin manajemen dapat memikirkan solusi lain untuk hal ini.",tempatnya,positif,0
Senang sekali.. senang berada di sini bersama keluarga atau teman Anda. Disajikan dengan cepat. Liwetnya enak & porsinya besar. Mereka memiliki tempat parkir yang luas,tempat,positif,0
Cocok untuk makan siang. Nasi liwet yang luas dan lezat. Harga terjangkau👍👍👍👍 …,harga,positif,0
"Tempatnya enak untuk anak-anak, bisa nunggu makan sambil main perahu dan becak. Ini juga sangat enak",tempatnya,positif,0
Restoran ini memiliki bangunan luas dan unik berbentuk kapal. lokasi sangat strategis di pinggir jalan raya. mempunyai lahan parkir yang luas. harga makanan cukup terjangkau dan menu makanannya banyak variasinya.,harga,positif,0
"Makanan dan minumannya enak, pelayanannya juga bagus. Tempat ini menawarkan pemandangan luar ruangan dan kolam dengan perahu angsa yang bisa kita naiki adalah salah satu tambahan yang bagus. Satu hal yang sangat mengganggu saya adalah …",pelayanannya,positif,0
"Makanan dan minumannya enak, pelayanannya juga bagus. Tempat ini menawarkan pemandangan luar ruangan dan kolam dengan perahu angsa yang bisa kita naiki adalah salah satu tambahan yang bagus. Satu hal yang sangat mengganggu saya adalah …",tempat,positif,0
"Tempatnya bersih, nyaman dan ramah anak, makanannya enak...menyajikan makanan sunda, makanan barat, makanan indonesia...ada danau atau darmaga di dalam restoran. Di restoran ini Anda bisa bermain becak mini bersama anak-anak Anda...tempat yang sangat indah...",tempatnya,positif,0
"Tempatnya bersih, nyaman dan ramah anak, makanannya enak...menyajikan makanan sunda, makanan barat, makanan indonesia...ada danau atau darmaga di dalam restoran. Di restoran ini Anda bisa bermain becak mini bersama anak-anak Anda...tempat yang sangat indah...",tempat,positif,0
"Variasi makanannya banyak, tapi makanan Sunda direkomendasikan. Makanannya enak dan porsinya besar. Menunya terjangkau, terutama untuk rombongan atau keluarga. Direkomendasikan untuk grup dan keluarga. Tempatnya bersih dan udaranya segar, …",tempatnya,positif,0
"tempat yang nyaman, cocok untuk anak-anak dan keluarga. Ada perahu yang bisa digunakan, goa yang bisa dimasuki, batu di atas air terjun yang bisa dinaiki anak-anak, sangat bagus untuk tempat bermain anak, dan tempatnya sangat luas.",tempat,positif,1
"tempat yang nyaman, cocok untuk anak-anak dan keluarga. Ada perahu yang bisa digunakan, goa yang bisa dimasuki, batu di atas air terjun yang bisa dinaiki anak-anak, sangat bagus untuk tempat bermain anak, dan tempatnya sangat luas.",tempatnya,positif,0
"Ini tempat yang bagus untuk keluarga, sahabat..
Dan juga baik untuk tamu kita..
Tapi pelayanannya terlambat..",tempat,positif,0
"Ini tempat yang bagus untuk keluarga, sahabat..
Dan juga baik untuk tamu kita..
Tapi pelayanannya terlambat..",pelayanannya,negatif,0
"Tempat makan bersama keluarga yang sangat direkomendasikan karena menunya banyak variannya.. Dari beef schnitzel, dimsum hingga mie, sate, kepiting dan tentunya masakan sunda. Untuk menu dan estimasi harga lihat gambar terlampir (per Juni 2019)",tempat,positif,0
"Tempat makan bersama keluarga yang sangat direkomendasikan karena menunya banyak variannya.. Dari beef schnitzel, dimsum hingga mie, sate, kepiting dan tentunya masakan sunda. Untuk menu dan estimasi harga lihat gambar terlampir (per Juni 2019)",harga,positif,0
"Pemandangan bagus, tempat nyaman dengan colokan listrik cukup di masing-masing, tetapi menu ikan nila bakarnya tidak matang, rasa jus sirsaknya agak pahit (sepertinya …",tempat,positif,0
"Pemandangan bagus, tempat nyaman dengan colokan listrik cukup di masing-masing, tetapi menu ikan nila bakarnya tidak matang, rasa jus sirsaknya agak pahit (sepertinya …",rasa,negatif,0
"Ini adalah restoran Family-Friendly dengan konsep unik dan spot yang instragamable. Berikut ulasan singkat saya=
Rasa: 8,5/10 …",rasa,positif,0
"Sambal favorit saya sambal hejo, suasananya nyaman dan bersih, pelayanan pelayannya ramah, pelayanan makanannya cepat dan gesit. Mesin kasirnya empuk",pelayanan,positif,1
"Sambal favorit saya sambal hejo, suasananya nyaman dan bersih, pelayanan pelayannya ramah, pelayanan makanannya cepat dan gesit. Mesin kasirnya empuk",pelayannya,positif,1
"Makanannya secara keseluruhan enak, tempatnya besar, pelayannya ramah, tempat parkirnya luas, tapi menunggu makanannya agak terlalu lama.",tempatnya,positif,0
"Makanannya secara keseluruhan enak, tempatnya besar, pelayannya ramah, tempat parkirnya luas, tapi menunggu makanannya agak terlalu lama.",tempat,positif,0
"#NasiTimbel : Rasa autentik untuk kebersamaan kalian

Nikmati bersama keluarga atau rekan tercinta dengan pemandangan dan suasana yang …",rasa,positif,0
Tempat yang bagus.. tempat yang nyaman… makanan enak… masih banyak lagi yang akan datang bersama orang yang dicintai,tempat,positif,1
"layanan yang sangat lambat pada jam sibuk. menurutku spesialisasi mereka ada di menu sunda, aku memesan tom yam pada kunjungan terakhirku dan tidak merekomendasikannya karena bahannya tidak terlalu segar. rasanya enak kok.. …",rasanya,positif,0
"Sudah dua kali saya dan keluarga mengunjungi tempat ini. Sangat direkomendasikan. Pelayanan bagus, menu bagus, tempat bagus. Banyak permainan untuk anak2 juga",tempat,positif,1
"Sudah dua kali saya dan keluarga mengunjungi tempat ini. Sangat direkomendasikan. Pelayanan bagus, menu bagus, tempat bagus. Banyak permainan untuk anak2 juga",pelayanan,positif,0
"Restoran ini luar biasa. Saat liburan mengunjungi keluarga, kami mampir untuk makan dan makanannya enak. Banyak tempat parkir. Terdapat batu/air terjun yang bisa dipanjat dan difoto oleh anak-anak, serta terdapat gua untuk dilalui. ada juga …",tempat,positif,0
"Pesenny es teh manis dikasih teh ngga ada rasa
Minggu lalu juga kesini pesen mie gacoan level 4 dikasih level 2 lain kali dikoreksi lagi pesenan pelanggan",rasa,negatif,0
